land,city,balcony,living_space,total_rent,service_charge,base_rent,lift,pets_allowed,floor,no_rooms,garden,cellar,noParkSpaces
Brandenburg,Brandenburg_an_der_Havel,True,32.73,317.46,26.18,291.28,False,yes,2.0,1.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,39.1,315.0,55.0,260.0,False,negotiable,3.0,1.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,True,74.52,573.0,164.0,409.0,False,yes,4.0,4.0,False,True,0.0
Brandenburg,Cottbus,False,68.0,425.0,75.0,350.0,False,negotiable,2.0,4.0,True,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,51.24,374.05,66.61,307.44,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,104.0,690.0,200.0,490.0,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Barnim_Kreis,True,79.0,1045.0,185.0,860.0,False,no,2.0,2.0,False,False,0.0
Brandenburg,Frankfurt_Oder,True,80.77,629.2,225.35,403.85,True,no,1.0,3.0,False,False,0.0
Brandenburg,Uckermark_Kreis,False,58.64,362.2,69.0,293.2,False,negotiable,5.0,2.0,False,False,0.0
Brandenburg,Elbe_Elster_Kreis,False,31.9,189.38,31.9,157.48,False,no,4.0,1.0,False,False,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,97.68,760.0,220.0,540.0,False,no,1.0,3.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,True,69.06,520.0,165.0,355.0,False,yes,4.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,68.16,936.0,139.0,797.0,True,negotiable,0.0,2.0,True,True,1.0
Brandenburg,Uckermark_Kreis,False,53.6,410.0,110.0,300.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,79.0,622.0,112.0,510.0,False,no,2.0,3.0,True,False,1.0
Brandenburg,Oberhavel_Kreis,False,43.0,598.0,100.0,498.0,False,no,0.0,1.0,True,True,1.0
Brandenburg,Teltow_Fläming_Kreis,True,85.34,620.0,110.0,510.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Frankfurt_Oder,True,66.35,652.88,208.34,444.54,False,no,2.0,3.0,False,False,0.0
Brandenburg,Uckermark_Kreis,False,41.61,371.52,131.52,240.0,False,no,0.0,2.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,35.0,238.0,36.0,202.0,False,negotiable,2.0,1.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,60.8,450.0,160.0,290.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,39.6,426.6,70.0,356.6,False,no,2.0,1.0,False,True,1.0
Brandenburg,Elbe_Elster_Kreis,False,47.0,294.21000000000004,63.91,230.3,False,no,2.0,2.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,True,60.0,475.0,100.0,375.0,False,negotiable,0.0,2.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,52.0,405.0,125.0,280.0,False,negotiable,0.0,2.0,False,True,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,55.29,455.0,145.0,310.0,False,negotiable,0.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,58.65,496.78999999999996,144.89,351.9,False,no,1.0,2.0,True,True,0.0
Brandenburg,Cottbus,False,71.78,525.0,150.0,375.0,False,negotiable,2.0,4.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,87.82,867.43,200.0,667.43,False,negotiable,1.0,3.0,False,False,1.0
Brandenburg,Prignitz_Kreis,True,88.0,698.0,170.0,528.0,False,no,2.0,3.0,True,False,0.0
Brandenburg,Havelland_Kreis,True,81.0,1067.0,185.0,882.0,False,negotiable,2.0,3.0,False,False,1.0
Brandenburg,Frankfurt_Oder,False,77.4,468.0,100.0,368.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,44.0,319.0,55.0,264.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Cottbus,True,68.0,802.0,169.0,633.0,True,no,1.0,2.0,False,False,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,62.55,580.0,143.0,437.0,False,no,1.0,1.0,False,True,1.0
Brandenburg,Cottbus,True,37.48,289.0,116.0,173.0,True,negotiable,4.0,1.0,False,True,1.0
Brandenburg,Frankfurt_Oder,False,49.64,425.41999999999996,167.29,258.13,False,no,1.0,2.0,False,False,0.0
Brandenburg,Cottbus,True,61.86,377.34000000000003,55.67,321.67,False,negotiable,0.0,3.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,69.32,524.0600000000001,108.14,415.92,False,no,1.0,3.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,False,105.0,666.25,262.0,404.25,False,no,2.0,4.0,False,False,0.0
Brandenburg,Cottbus,True,71.85,501.52,106.34,395.18,False,negotiable,5.0,4.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,46.7,396.0,105.0,291.0,True,yes,3.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,104.0,766.0,170.0,596.0,False,no,2.0,3.0,True,True,2.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,61.2,382.5,61.2,321.3,False,no,4.0,3.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,39.0,525.0,75.0,450.0,False,no,1.0,2.0,True,True,1.0
Brandenburg,Cottbus,True,31.67,228.35,70.0,158.35,False,negotiable,2.0,1.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,False,63.0,463.0,63.0,400.0,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,True,60.71,449.26,115.35,333.91,True,no,1.0,2.0,False,False,1.0
Brandenburg,Cottbus,True,51.41,381.0,113.0,268.0,False,negotiable,3.0,1.0,False,True,1.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,57.72,734.92,100.0,634.92,True,no,2.0,2.0,False,True,1.0
Brandenburg,Teltow_Fläming_Kreis,True,60.82,425.74,60.82,364.92,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,77.0,1086.0,200.0,886.0,True,negotiable,0.0,2.0,True,True,1.0
Brandenburg,Teltow_Fläming_Kreis,False,47.82,437.92,151.0,286.92,True,no,1.0,1.0,False,False,0.0
Brandenburg,Uckermark_Kreis,True,58.24,384.5,70.0,314.5,True,no,5.0,2.0,False,False,0.0
Brandenburg,Havelland_Kreis,True,96.0,986.0,170.0,816.0,False,negotiable,0.0,3.0,True,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,58.77,404.11,75.0,329.11,False,no,3.0,3.0,False,False,0.0
Brandenburg,Uckermark_Kreis,False,68.04,480.0,55.0,425.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,60.67,610.0,60.0,550.0,False,no,0.0,2.0,True,False,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,82.8,554.0,154.0,400.0,False,yes,1.0,3.0,False,True,0.0
Brandenburg,Oder_Spree_Kreis,True,59.5,502.18,67.83,434.35,False,no,4.0,3.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,False,62.2,740.0,60.0,680.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,61.82,546.0,175.0,371.0,False,negotiable,0.0,2.0,True,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,40.43,305.0,105.0,200.0,False,negotiable,4.0,1.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,28.0,385.0,55.0,330.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Cottbus,True,62.24,501.0,190.0,311.0,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,45.72,429.27,125.0,304.27,False,no,0.0,1.0,False,False,0.0
Brandenburg,Cottbus,True,75.32,711.5,206.0,505.5,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Barnim_Kreis,True,61.03,614.0,65.0,549.0,False,no,2.0,1.0,False,False,1.0
Brandenburg,Dahme_Spreewald_Kreis,True,29.03,311.0,95.0,216.0,False,no,4.0,1.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,30.5,206.8,36.0,170.8,False,no,1.0,1.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,69.06,539.0,164.0,375.0,False,yes,1.0,3.0,False,True,0.0
Brandenburg,Oder_Spree_Kreis,True,58.83,792.0,115.0,677.0,True,no,0.0,2.0,False,False,0.0
Brandenburg,Uckermark_Kreis,False,33.14,269.0,83.0,186.0,False,no,2.0,1.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,66.1,424.7,103.74,320.96,False,negotiable,3.0,3.0,False,False,0.0
Brandenburg,Uckermark_Kreis,False,58.4,355.0,40.0,315.0,False,negotiable,2.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,True,56.0,780.0,150.0,630.0,False,negotiable,0.0,2.0,True,True,1.0
Brandenburg,Barnim_Kreis,False,80.01,768.0,169.0,599.0,False,negotiable,3.0,3.0,False,False,1.0
Brandenburg,Brandenburg_an_der_Havel,False,79.3,610.0,160.0,450.0,False,no,4.0,3.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,False,60.83,340.37,66.63,273.74,False,negotiable,1.0,2.0,True,False,1.0
Brandenburg,Cottbus,True,62.26,398.46000000000004,56.03,342.43,False,negotiable,0.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,75.0,575.0,87.5,487.5,False,negotiable,1.0,3.0,True,True,1.0
Brandenburg,Havelland_Kreis,False,69.0,720.0,140.0,580.0,False,negotiable,2.0,2.0,False,False,0.0
Brandenburg,Dahme_Spreewald_Kreis,False,31.54,280.0,65.53,214.47,False,no,3.0,1.0,False,True,0.0
Brandenburg,Frankfurt_Oder,True,45.0,420.0,100.0,320.0,True,no,1.0,1.0,True,False,0.0
Brandenburg,Cottbus,False,47.3,340.0,141.0,199.0,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,65.0,490.0,40.0,450.0,False,negotiable,2.0,3.0,True,False,0.0
Brandenburg,Prignitz_Kreis,True,62.01,380.0,80.0,300.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,80.0,877.0,145.0,732.0,True,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Prignitz_Kreis,True,61.83,460.0,95.0,365.0,False,yes,2.0,3.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,64.97,524.79,70.0,454.79,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,50.0,340.0,60.0,280.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,60.12,949.39,120.24,829.15,True,negotiable,3.0,2.0,True,True,0.0
Brandenburg,Barnim_Kreis,True,57.4,348.99,149.0,199.99,False,no,5.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,49.87,399.0,149.0,250.0,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,79.75,580.0,130.0,450.0,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Oder_Spree_Kreis,True,81.0,850.0,250.0,600.0,False,negotiable,1.0,3.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,62.1,412.47,139.23,273.24,False,negotiable,1.0,2.0,True,False,0.0
Brandenburg,Frankfurt_Oder,True,86.94,765.0,180.0,585.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,56.58,296.28999999999996,53.0,243.29,False,negotiable,3.0,2.0,False,False,0.0
Brandenburg,Cottbus,False,55.17,457.0,120.0,337.0,True,no,3.0,2.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,67.0,475.0,65.0,410.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Uckermark_Kreis,True,60.91,472.05,76.14,395.91,False,no,3.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,67.0,506.0,106.0,400.0,False,negotiable,1.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,58.65,375.37,52.79,322.58,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,54.66,989.0,140.0,849.0,False,negotiable,2.0,2.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,False,48.0,360.0,70.0,290.0,False,negotiable,0.0,2.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,107.84,782.25,243.05,539.2,False,negotiable,0.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,59.08,485.0,70.0,415.0,True,no,5.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,75.0,569.0,80.0,489.0,False,no,1.0,3.0,False,True,1.0
Brandenburg,Barnim_Kreis,False,62.52,588.0,140.0,448.0,False,no,5.0,2.0,False,False,0.0
Brandenburg,Frankfurt_Oder,False,63.5,530.0,100.0,430.0,False,no,3.0,3.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,True,83.0,730.0,190.0,540.0,False,negotiable,1.0,3.0,True,True,1.0
Brandenburg,Uckermark_Kreis,True,49.57,460.0,120.0,340.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,58.21,345.23,60.0,285.23,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,60.75,500.25,75.0,425.25,False,no,3.0,2.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,False,65.0,424.0,65.0,359.0,False,no,2.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,False,32.57,176.05,36.0,140.05,False,yes,4.0,1.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,85.0,1062.5,212.5,850.0,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,False,55.36,365.87,78.0,287.87,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,58.83,482.98,130.0,352.98,False,no,1.0,2.0,False,False,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,79.22,524.0,109.94,414.06,False,negotiable,1.0,3.0,False,False,1.0
Brandenburg,Barnim_Kreis,True,62.33,605.0,150.0,455.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,49.57,385.0,115.0,270.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Oder_Spree_Kreis,True,56.4,450.07,77.83,372.24,True,no,2.0,2.0,False,False,0.0
Brandenburg,Prignitz_Kreis,False,62.0,339.0,59.0,280.0,False,negotiable,1.0,3.0,True,True,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,53.66,470.0,135.0,335.0,False,yes,3.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,61.47,492.0,154.0,338.0,False,no,4.0,3.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,True,59.3,470.25,78.87,391.38,False,no,4.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,77.0,424.0,100.0,324.0,False,no,2.0,2.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,51.56,355.0,35.0,320.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,86.0,810.0,160.0,650.0,False,no,2.0,3.0,True,True,0.0
Brandenburg,Barnim_Kreis,True,93.57,1002.0,225.0,777.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,60.0,575.0,170.0,405.0,False,negotiable,3.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,False,62.0,809.0,130.0,679.0,False,no,3.0,2.0,True,True,2.0
Brandenburg,Uckermark_Kreis,False,68.72,240.0,40.0,200.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,70.0,910.0,70.0,840.0,False,no,2.0,2.0,False,False,1.0
Brandenburg,Dahme_Spreewald_Kreis,True,88.0,880.0,80.0,800.0,False,negotiable,2.0,3.0,False,False,0.0
Brandenburg,Elbe_Elster_Kreis,True,83.0,688.9,190.9,498.0,False,negotiable,2.0,3.0,True,True,1.0
Brandenburg,Barnim_Kreis,True,71.94,530.0,80.0,450.0,False,no,3.0,4.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,49.41,332.34,68.0,264.34,False,no,4.0,2.0,False,False,0.0
Brandenburg,Uckermark_Kreis,True,60.92,515.0,175.0,340.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Potsdam,False,76.0,776.0,130.0,646.0,False,no,2.0,2.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,48.79,356.68,112.68,244.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,79.61,545.74,84.0,461.74,False,negotiable,1.0,3.0,True,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,41.71,266.58000000000004,33.0,233.58,True,no,0.0,1.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,True,36.3,300.56,50.09,250.47,True,no,1.0,1.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,100.0,970.0,120.0,850.0,False,negotiable,1.0,4.0,False,False,1.0
Brandenburg,Teltow_Fläming_Kreis,False,80.02,841.0,208.0,633.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,65.28,541.8199999999999,150.14,391.68,False,negotiable,4.0,4.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,86.48,958.86,136.0,822.86,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,32.0,220.0,60.0,160.0,False,no,2.0,1.0,False,False,0.0
Brandenburg,Frankfurt_Oder,True,47.58,437.74,152.26,285.48,True,no,2.0,2.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,True,80.3,895.0,170.0,725.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,True,63.0,821.0,65.0,756.0,False,negotiable,2.0,2.0,True,False,1.0
Brandenburg,Potsdam,False,50.97,819.0,50.0,769.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,45.0,397.0,122.0,275.0,False,negotiable,1.0,1.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,60.22,420.0,60.0,360.0,False,no,0.0,2.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,50.7,380.0,83.0,297.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Oder_Spree_Kreis,True,99.54,1095.0,225.0,870.0,True,negotiable,3.0,3.0,False,False,2.0
Brandenburg,Barnim_Kreis,True,71.93,560.53,75.0,485.53,False,no,2.0,4.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,68.41,560.0,160.0,400.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,54.18,517.4200000000001,157.12,360.3,True,negotiable,0.0,2.0,False,True,1.0
Brandenburg,Teltow_Fläming_Kreis,True,77.0,590.0,90.0,500.0,False,negotiable,3.0,3.0,False,True,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,78.0,675.0,95.0,580.0,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Spree_Neiße_Kreis,False,60.0,444.0,114.0,330.0,False,no,3.0,2.0,False,False,0.0
Brandenburg,Havelland_Kreis,True,46.64,373.12,116.6,256.52,False,negotiable,3.0,2.0,False,True,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,72.0,505.0,73.0,432.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Potsdam,True,57.85,777.0,200.0,577.0,True,negotiable,0.0,2.0,False,True,1.0
Brandenburg,Havelland_Kreis,True,72.89,622.0,102.0,520.0,False,no,1.0,3.0,False,True,1.0
Brandenburg,Oberhavel_Kreis,True,78.0,961.81,76.81,885.0,False,no,3.0,3.0,False,True,1.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,91.36,1066.0,260.0,806.0,False,negotiable,2.0,3.0,True,True,1.0
Brandenburg,Frankfurt_Oder,True,50.71,376.27,107.51,268.76,False,no,4.0,2.0,False,False,0.0
Brandenburg,Prignitz_Kreis,False,43.05,320.0,65.0,255.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Prignitz_Kreis,False,61.71,465.0,70.0,395.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,34.51,330.0,85.0,245.0,False,no,0.0,1.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,83.04,1025.0,200.0,825.0,False,yes,2.0,3.0,True,True,1.0
Brandenburg,Dahme_Spreewald_Kreis,True,46.59,723.72,93.18,630.54,True,negotiable,1.0,2.0,True,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,63.0,843.0,210.0,633.0,True,no,1.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,69.0,560.0,165.0,395.0,False,yes,4.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,78.46,857.0,120.0,737.0,False,no,2.0,3.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,True,59.65,498.0,140.0,358.0,False,yes,1.0,3.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,True,80.34,1103.4,300.0,803.4,False,no,3.0,4.0,False,True,1.0
Brandenburg,Uckermark_Kreis,True,59.47,401.09,74.0,327.09,False,no,5.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,77.72,405.2,71.0,334.2,False,negotiable,3.0,4.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,49.8,254.2,55.0,199.2,False,negotiable,1.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,False,86.0,849.6,180.6,669.0,False,negotiable,2.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,False,58.0,355.0,65.0,290.0,False,negotiable,2.0,2.0,True,True,1.0
Brandenburg,Frankfurt_Oder,False,90.22,586.43,117.29,469.14,False,negotiable,2.0,3.0,True,True,0.0
Brandenburg,Cottbus,True,77.2,606.4300000000001,166.39,440.04,False,no,4.0,3.0,False,False,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,55.43,389.0,50.0,339.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,53.48,320.0,50.0,270.0,False,yes,1.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,59.94,450.0,130.0,320.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,34.0,295.0,90.0,205.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,67.31,685.0,65.0,620.0,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,40.3,329.1,47.0,282.1,False,no,1.0,1.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,40.45,460.0,110.0,350.0,False,no,3.0,2.0,True,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,45.3,382.0,110.0,272.0,False,yes,0.0,2.0,False,True,0.0
Brandenburg,Potsdam,False,56.11,556.94,80.0,476.94,False,negotiable,2.0,1.0,True,True,0.0
Brandenburg,Cottbus,True,62.26,491.85,149.42,342.43,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,76.53,463.6,77.0,386.6,False,negotiable,2.0,3.0,True,True,0.0
Brandenburg,Potsdam,False,76.08,936.88,100.0,836.88,False,negotiable,2.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,83.1,710.0,170.0,540.0,True,negotiable,4.0,2.0,False,True,1.0
Brandenburg,Cottbus,False,113.0,858.0,180.0,678.0,True,no,3.0,2.0,False,False,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,61.0,459.0,140.0,319.0,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,52.0,430.0,150.0,280.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,45.0,543.0,80.0,463.0,False,no,2.0,1.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,51.5,363.08,64.38,298.7,False,no,2.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,61.85,485.0,160.0,325.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,27.1,487.0,38.0,449.0,False,no,0.0,1.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,True,80.78,969.36,121.17,848.19,False,negotiable,0.0,3.0,False,True,1.0
Brandenburg,Elbe_Elster_Kreis,False,75.1,493.0,80.0,413.0,False,negotiable,3.0,4.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,40.0,330.0,90.0,240.0,False,negotiable,1.0,2.0,True,True,1.0
Brandenburg,Spree_Neiße_Kreis,False,30.9,213.52999999999997,59.33,154.2,False,negotiable,2.0,1.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,71.0,820.0,110.0,710.0,True,negotiable,3.0,2.0,False,False,1.0
Brandenburg,Frankfurt_Oder,False,65.52,528.76,135.64,393.12,False,negotiable,3.0,2.0,False,False,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,41.0,550.0,100.0,450.0,False,negotiable,1.0,2.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,False,50.56,370.0,50.0,320.0,False,no,2.0,3.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,False,47.3,404.0,120.0,284.0,False,yes,2.0,2.0,True,True,0.0
Brandenburg,Uckermark_Kreis,True,75.12,530.0,160.0,370.0,False,no,1.0,4.0,False,True,0.0
Brandenburg,Cottbus,True,49.82,465.0,160.0,305.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,78.8,405.0,50.0,355.0,False,negotiable,0.0,4.0,False,True,1.0
Brandenburg,Havelland_Kreis,True,69.49,973.5500000000001,125.08,848.47,True,negotiable,2.0,2.0,True,False,0.0
Brandenburg,Havelland_Kreis,True,72.6,474.0,75.0,399.0,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Cottbus,True,37.54,309.0,109.0,200.0,True,negotiable,4.0,1.0,False,True,1.0
Brandenburg,Cottbus,True,65.13,502.0,150.0,352.0,False,negotiable,3.0,4.0,False,True,1.0
Brandenburg,Havelland_Kreis,True,50.41,481.42,146.19,335.23,True,negotiable,0.0,2.0,False,True,1.0
Brandenburg,Oberhavel_Kreis,False,91.7,741.9,100.0,641.9,False,no,1.0,3.0,False,False,1.0
Brandenburg,Potsdam_Mittelmark_Kreis,False,65.68,378.87,67.72,311.15,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,71.21,820.0,250.0,570.0,False,no,1.0,3.0,False,True,2.0
Brandenburg,Havelland_Kreis,False,66.0,510.0,80.0,430.0,False,negotiable,0.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,50.05,465.0,105.0,360.0,False,no,3.0,2.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,50.77,340.0,60.0,280.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,96.65,740.0,160.0,580.0,False,no,1.0,3.0,True,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,74.2,538.72,168.46,370.26,False,negotiable,3.0,3.0,False,True,0.0
